sample_id,label,rated_current_A,rms_IA,rms_IB,rms_IC,nema_imbalance_pct,thd_IA_pct
264,phase_imbalance,20,7.7134869843914835,7.712942467379787,11.30783006083854,26.891452391670335,3.2726902123550845
265,phase_imbalance,100,81.23165922228654,57.34681085521466,33.46209309222705,41.64972095865002,1.0253023458940473
266,phase_imbalance,40,17.29867041994618,24.36398278257694,17.28691065603781,23.99065160580718,3.9461524044742124
267,phase_imbalance,20,8.808812395355453,8.815070509427052,6.196609344397302,21.958673904017427,2.0525055782287644
268,phase_imbalance,100,24.004163223352688,36.457358654912966,48.87805281199563,34.138677715657636,3.891825690263928
269,phase_imbalance,25,15.327827824302016,15.329077668131315,10.923765139975648,21.186226864220433,2.56400323649907
270,phase_imbalance,63,20.10752994518956,8.081615201652546,32.12253016471513,59.800742590040876,3.3057385924171117
271,phase_imbalance,40,24.845736591617673,24.854785253962515,13.033784530599531,37.67149769942214,1.21503909997906
272,phase_imbalance,25,8.587838117769731,17.38205029895446,8.594400883500752,50.86712890983123,2.3118806793591187
273,phase_imbalance,16,6.201370668007193,6.203614317810224,5.00273032248639,13.784257715235563,3.6436232663429147
274,phase_imbalance,16,12.337224182470218,12.327282781799937,7.1039157789761616,32.91531181715141,3.4576743697194714
275,phase_imbalance,100,37.38079589384194,37.3905535205434,44.39148289423919,11.758378096830597,3.2016781743928084
276,phase_imbalance,16,16.75122207920413,11.834076492302616,6.910197927615017,41.59655215808612,3.544649268502233
277,phase_imbalance,63,29.24056669447688,45.85384383276162,62.46523942890888,36.230064475678496,2.895779993293304
278,phase_imbalance,63,41.06430389750882,57.19047381164747,57.20311365673331,20.754803367814127,1.8429298443328694
279,phase_imbalance,20,16.18359763491282,19.622057183162795,19.608182567729582,12.385073484286828,1.9734346117924748
280,phase_imbalance,100,75.86167380512157,104.39566530386328,104.43339539264954,20.05885902315522,3.393258769734638
281,phase_imbalance,20,18.38657513793257,13.802693008893113,18.39831501490803,18.145765345543747,2.5853198379129716
282,phase_imbalance,16,11.104228156111411,16.489525493858142,11.108049583514312,27.819823232269478,1.4266138201736276
283,phase_imbalance,20,16.008244218621478,9.935351744391271,9.928662613758831,33.87708095398725,3.596290672786166
284,phase_imbalance,20,22.807926828874795,22.83611804365884,16.16482359945158,21.541241576067627,1.660572970472494
285,phase_imbalance,16,15.986472648963087,10.826619866593994,10.830913786170575,27.402534049268038,3.591111635908025
286,phase_imbalance,16,8.70188882545358,10.904438480509809,8.704993753181483,15.548530472039571,2.7612859273359187
287,phase_imbalance,20,7.312370345492378,16.19249050914411,16.19704231591659,44.745442193082916,3.9504320311718555
288,phase_imbalance,40,27.02219255434057,27.02069369216334,38.56666887963419,24.933120001026154,3.076809416605692
289,phase_imbalance,100,68.86812144967944,68.90092188507325,90.9280442471224,19.277484302518882,1.430089981726003
290,phase_imbalance,40,36.72402039703632,27.432694525622967,27.455667598677767,20.258919327680925,3.8897058749364866
291,phase_imbalance,16,11.786202130640005,18.488136951021716,11.783254645622389,31.87728050196861,3.0076666051359955
292,phase_imbalance,16,7.2037094972753195,10.750254162317097,10.744758024968174,24.69654666119411,1.0562073438077975
293,phase_imbalance,25,11.115579073678504,11.119043520476291,5.794371432093376,37.981668977698945,1.1550668870780514
294,phase_imbalance,40,25.622815888588775,15.068036669962076,20.349770911613735,25.944219700246993,2.6487976598496927
295,phase_imbalance,100,62.5977747572994,47.932841290381425,62.62961139677059,16.956378497607062,1.3225580937217545
296,phase_imbalance,20,15.641290112080247,23.58221932648454,15.643232436150841,28.942699276968906,2.9728591943444864
297,phase_imbalance,16,4.007017949042825,4.0024819425617615,8.531951414649017,54.73765734587169,3.6808426604880227
298,phase_imbalance,25,33.366490537030664,8.712105611465391,21.038548774986854,58.593155204794286,1.196028247155321
299,phase_imbalance,32,28.64100831834231,28.65378426873884,21.686411327962453,17.6269406397029,1.412479581085894
