sample_id,label,rated_current_A,rms_line_A,rms_neutral_A,over_rated_ratio,peak_A,crest_factor,thd_pct,h3_ratio,h5_ratio,h7_ratio,h9_ratio,hf_band_energy_1p5_2p5kHz,di_dt_max_A_per_s,zero_crossing_noise_std,leakage_rms_A,kurtosis,skew
298,overcurrent_overload,6.0,7.018541455942684,7.007017074448906,1.1697569093237807,10.52758005300378,1.4999669258332844,3.8208132385070974,0.034503140304801505,0.01639091180190414,0.00027656376846511756,0.00047084331088228636,0.0016965579390299454,4272.507061287084,1.0887303786350593,0.036398963015545675,-1.4377411529500577,0.00026860813009156083
299,overcurrent_overload,6.0,7.191795995114466,7.184202339016225,1.1986326658524111,10.234434627191028,1.4230707646213014,3.222609449021392,0.030089297479939773,0.011499358819912854,0.0003575721271901118,0.000554180217302911,0.004834903486498867,5488.492952569962,1.2691215778993818,0.03553773463776578,-1.553519485415132,-0.0007107241586938758
300,short_circuit,63.0,437.68534737338325,437.6307469084286,6.947386466244178,2465.070621853188,5.63206110654794,5.72817230741726,0.02311508998914132,0.011533756043514273,0.008135444868663617,0.006212830690326325,498.18613583730234,4732048.725649526,204.62745047459197,35.234183485800855,10.94700923945262,2.550028227223508
301,short_circuit,10.0,41.512363410610895,41.280676661275486,4.1512363410610895,235.83512192358597,5.681081551180089,2.3382841780722354,0.004025167581309587,0.002098024811013708,0.001058306534433304,0.005148464162171368,4.818852086726169,101378.6887183727,19.036391125662032,3.3794864746059687,11.113437635596187,2.276673509246026
302,short_circuit,25.0,60.88245737747875,60.69178215233418,2.43529829509915,492.4027676923682,8.087761054573118,14.268823214158456,0.06134250251254826,0.03629675029820117,0.023969664142163293,0.023338958934395523,30.962606026370903,2368089.512613227,30.17851415895295,5.425808419331505,21.989628217847148,3.6489338237435764
303,short_circuit,40.0,214.88490360970894,214.31298000110775,5.372122590242723,1649.8675151156733,7.677912628541911,16.412134768464618,0.07656427177785216,0.04236846761424576,0.02405396595294903,0.021265617707914408,281.3750345506877,8166475.51531259,120.81493538589712,18.807722867425397,19.377742858144085,3.5186236103984747
304,short_circuit,16.0,49.30501444153944,49.454870641085165,3.081563402596215,392.55674139239284,7.961801569896759,14.603384055548918,0.054804949611937145,0.044789074926025636,0.0237479796368539,0.015061988262430947,20.603899035495413,1855536.18863607,28.196018422640453,4.6799957936737995,16.73921430483333,2.6581749929231218
305,short_circuit,32.0,304.30513959105116,302.08256131071283,9.509535612220349,1604.3823528732137,5.272281483723985,4.533354241199222,0.020489760358813974,0.014817934550203414,0.009650844854165015,0.0075379609540307336,186.64548801499816,3763051.0469912454,145.72295433489222,20.387776807953887,7.767165746794996,1.7833959206183527
306,short_circuit,6.0,35.6980754065238,35.72880348399878,5.949679234420633,232.65596839709295,6.51732525468468,9.853690721404217,0.045779210782776206,0.029372579187181114,0.016977036438706784,0.02294751776218156,6.016814402661718,555034.2356108098,17.411290127431965,3.404156755050141,18.00379937847917,3.5429354762874086
307,short_circuit,20.0,79.58503306632339,79.13036431963144,3.9792516533161697,377.15744264662675,4.739049895569909,1.7148479841910078,0.002134861815094793,0.003024693439645559,0.0004975806554157912,0.0007804419971872749,12.363094775279968,215201.6432340465,28.998443313200355,5.821767134453792,6.2696650162950665,1.1678521206693502
308,short_circuit,25.0,203.98761347043833,202.74424484063064,8.159504538817533,1047.5575067690643,5.135397629992568,1.4665081958476502,0.00490926148554377,0.003710829861650107,0.005834886489838908,0.003272852160858292,76.81097414798582,465606.71149982413,98.17432325409825,13.899007910059007,8.1471956111765,2.1868693199138
309,short_circuit,32.0,180.56406078584254,180.01679053476926,5.6426268995575795,976.1135341567967,5.405912615739781,1.0146532170364235,0.002441643760551333,0.0003612338908792578,0.004826266969019738,0.0020657184828059127,77.97299652635346,586384.0398407424,82.33875842963447,13.703210666137569,9.354517745240784,1.7777606469679403
310,short_circuit,63.0,209.354321045459,209.70057772369327,3.3230844610390315,1428.6202373472365,6.823934802044059,2.1855986701241634,0.004985140596811361,0.002491564048503492,0.0045131335016919795,0.0012623388417832549,124.66957237094665,528518.7333955417,126.39174916233388,18.15735206630774,19.42065845206333,3.8927121147324915
311,short_circuit,20.0,156.26673134995033,156.16613877402352,7.813336567497517,847.9842502278412,5.426518126391234,4.788231055174958,0.017965788193295675,0.013975696086196978,0.010710695175835356,0.007299615228706923,54.96087128723012,2169630.4547099993,77.13778411362216,10.106304878755788,8.850124042009014,2.3935822741162935
312,short_circuit,16.0,69.317338047226,69.09612284155602,4.332333627951625,451.7294465391513,6.516831996994323,4.661284665296985,0.0189925000069722,0.006729919477609584,0.00824643765318374,0.002766200478612984,17.499663717612012,736812.7198032455,38.33256283519312,6.11054799789055,16.428146391975915,3.452048638720463
313,short_circuit,63.0,240.3559439983641,238.86044877579891,3.8151737142597475,1536.4360635360413,6.39233645721741,10.289470930047983,0.03969219111332359,0.019120229501543465,0.018198371982645994,0.01159411912804971,321.3934134585047,6124145.818814138,183.2634044007397,22.36452788500764,15.94551083201625,3.370017585327282
314,short_circuit,32.0,193.446134824295,193.00240945478126,6.045191713259219,946.7261129827565,4.894003769254751,2.5544586600604013,0.011503462149763553,0.007403324690437181,0.0032268086586702146,0.007453086841933028,66.44277678386246,1820233.3348704425,85.44155704813569,12.78662252038541,6.021422189671535,1.184298062418033
315,short_circuit,20.0,94.82460436462812,95.25454036988762,4.741230218231406,588.2189245604394,6.203230991530043,8.382153635133275,0.03710629870502853,0.018804874745289014,0.01337262214161062,0.015986185226153356,33.27019525753766,1623222.8140684182,50.312158508309814,8.31895607792817,15.587117751817246,3.2617988237489444
316,short_circuit,16.0,63.975250199993255,64.06814981763843,3.9984531374995784,322.0797877046328,5.034443580802632,2.933738902800178,0.014701810040478243,0.0049934756478642395,0.00990968124149937,0.007501301780974149,8.416940713379057,305207.2736971794,25.10291856722823,4.688781336235037,7.567951162740481,1.6144557326346378
317,short_circuit,10.0,54.69845202132931,54.45829999883487,5.469845202132931,302.1073314926232,5.523142252166392,3.335138570442683,0.012351470997361273,0.010800141312504544,0.006609031550667747,0.004810167366270227,6.479475722048541,634751.0883495974,29.993641855339767,3.7180065069842807,9.727781342156362,2.524809896768111
318,short_circuit,25.0,104.00810369232642,103.65974433688126,4.160324147693057,640.2692538046352,6.155955459898626,5.97660292882466,0.02448879522620335,0.02197887453126242,0.010410908524451827,0.00931977707415665,37.2291110447232,1958107.8228332854,50.93233724187643,8.078183819866602,14.701886927569017,3.1113920422294217
319,short_circuit,40.0,246.24379952670546,245.09403702797792,6.156094988167636,1676.2280367170265,6.807188810163036,12.20136924408675,0.05504796368920809,0.028246926459779997,0.026334804112866837,0.01233350052793272,383.8942385777963,8106269.807823369,128.6984350520236,18.889123833869185,14.556458953172452,3.09213135615601
320,short_circuit,10.0,62.84814578369759,62.48283836210396,6.284814578369759,346.77644673842036,5.517687791878409,3.3674309607515647,0.016061787326042024,0.010689730729790767,0.006371836499110711,0.006039384400779161,8.453491875376203,558859.5206778198,33.67451711894801,4.261355770958377,9.638465082567016,2.548938106569135
321,short_circuit,40.0,269.0817841133912,268.37562780074495,6.727044602834781,1825.1338327267667,6.782821954052719,10.692541703258286,0.045632320621514115,0.029955967675748187,0.022537433748867117,0.01685360293273565,334.0538227349542,8911547.097534731,146.90535900388147,20.09975973446521,15.21178829732553,3.356936020882124
322,short_circuit,40.0,216.96442007182853,216.26470137255697,5.424110501795713,1332.350714012965,6.140871916076075,1.7601997033099595,0.0032265131973406064,0.005587848073810548,0.0025222058286345373,0.00124379472807304,120.18568910777893,496447.25855311536,124.84959744120471,16.921968234181172,14.621130172950377,3.3102880277674354
323,short_circuit,25.0,135.669073974313,135.82751276464077,5.42676295897252,938.2348765784125,6.9156134783461285,15.9710274837986,0.07518933950417635,0.04280730937303551,0.029557813959445848,0.025309103675291156,117.6144937205072,4619165.085865741,88.36200118077966,12.873105130948755,14.630462589012641,2.684433626083958
324,short_circuit,16.0,107.24411755901887,107.02651408436498,6.70275734743868,797.14167798005,7.432964120702768,16.69604556025537,0.07283079565149403,0.03679720825891253,0.02791459353226539,0.026496573844346814,59.178523142043474,3704538.3014374035,62.466656301396846,8.925926477237928,21.985083928905134,4.193404958646237
325,short_circuit,6.0,29.420647230540226,29.4019578101009,4.903441205090037,200.30226424739888,6.808220861730943,2.4933053515222716,0.005154037848288349,0.002034036560672612,0.0032365457526405397,0.0018983550708836184,2.8482142548089655,72377.81449109431,17.419126960392695,2.6704186242522203,20.106038076471265,4.009867787144349
326,short_circuit,25.0,69.36610289640335,69.23380011146071,2.774644115856134,483.35020708485223,6.968103827308222,3.097169305202062,0.008759311471245099,0.006930779855042343,0.0074434340917815004,0.0035436902911630663,16.20125924456426,407399.0293819524,41.94464816029995,6.221199153941052,19.95631827681455,3.877464853450351
327,short_circuit,63.0,362.33457075438497,362.3079951625597,5.7513423929267455,2178.8373996498376,6.013330152592005,8.04610382196803,0.038144337961267684,0.020409044576988927,0.012516993112603876,0.014000138693107416,448.26000081658657,8416490.067287657,120.56080159307506,26.385109093083297,12.580229313164354,2.487402805212094
328,short_circuit,16.0,72.00180935304866,72.24558746519749,4.500113084565541,351.4978334782781,4.881791674843702,9.187557047756167,0.039624013379892416,0.024609791029705202,0.016606248896193245,0.013131556577640478,25.631264085179858,1758616.63373987,41.05437672016771,6.3180981956212525,7.973314948738809,1.0444564687785047
329,short_circuit,32.0,167.82661010536728,167.0756430678689,5.2445815657927275,957.4972296602328,5.70527658905449,7.23444460404105,0.03297794547478148,0.020103829030210334,0.013805935107725207,0.010619451550620454,127.75577867979523,3588772.038517273,86.84448533277603,15.910494131515225,11.120523522407916,1.876638112951314
330,short_circuit,16.0,153.3420187756154,153.39226495830718,9.583876173475963,826.109121844652,5.387363023100055,7.417566894588575,0.03659284390093194,0.018889967108653503,0.011506130479079626,0.006880145516147442,93.00978254493214,3571165.967545233,63.40165180726725,9.772863789088484,8.109786017293015,2.0940739559910253
331,short_circuit,20.0,142.3060718232428,141.70375485755355,7.1153035911621405,722.8333430985062,5.079427278347281,2.366019009233348,0.007632055245402385,0.005892527659500856,0.0053650533066469585,0.0025949651442379756,42.221614571057074,734312.1100543999,58.39790401237885,9.873348191370138,6.846757690286724,1.6675686951419493
332,short_circuit,10.0,34.90895835644602,34.634850776880484,3.490895835644602,190.87817580709654,5.467885172986909,2.0991729974109385,0.005606136978015796,0.006687611459190438,0.00336366153087528,0.005295844789443738,2.3937182814469944,194711.05418752745,17.336468722236585,2.4908876980778434,9.148578889198184,2.127800569838917
333,short_circuit,63.0,210.12369604159795,209.8113559616966,3.3352967625650467,1237.2062188667724,5.887989989553373,7.656861400070123,0.03362017840642662,0.01923700870784944,0.015362925000574765,0.009001238128797336,113.31902606562747,4063394.175771985,96.28214647543798,14.65477702803841,12.596272475157772,3.074622626926306
334,short_circuit,20.0,99.92608108020517,100.22537047295287,4.996304054010258,690.2379644460398,6.907485583119349,7.263716529288511,0.027556165585860985,0.012195022142738625,0.012896552064570889,0.010414705957264578,41.54542912651868,1118104.0507351863,51.52929853787971,10.077593105634774,19.97592089609237,3.5794647373574433
335,short_circuit,10.0,84.62057751886613,84.27334758838299,8.462057751886613,420.38522720151997,4.967884166269456,1.5018845680005684,0.004964815622721126,0.001876647221445827,0.0026509193524100368,0.001900719251980972,15.907630466709604,227038.89466852118,33.02639289353534,6.326327712319219,7.304028353993237,1.3047650021180979
336,short_circuit,32.0,159.89944767082886,158.65202075118728,4.996857739713402,925.5400694422817,5.788263079818904,2.034956836664115,0.006963921820654301,0.0013229573581538035,0.0065226798600467395,0.0046372292023337015,63.61945543102657,361150.2957403711,74.62303355429022,12.885319417190136,10.920230425042647,2.233504625115827
337,short_circuit,63.0,420.5535048624676,418.28949073779313,6.675452458134407,1950.2674438617273,4.637382452667659,4.782813191890141,0.025703527409254218,0.008876405204188751,0.0058986023114717245,0.0055314421770861245,497.6024995691423,4084008.7678276915,124.2759697989041,32.08152518463825,6.643561094715283,0.9851999882030212
338,short_circuit,32.0,241.730573227643,241.2115558952778,7.5540804133638435,1355.3794142578815,5.606983825649079,3.9541889218596884,0.01837261320723738,0.008798382409920438,0.004345218936149994,0.010972632776150983,104.58849348954342,2213221.770175723,134.40776490429312,16.40208154812655,10.918932472024212,2.658043161348234
339,short_circuit,6.0,48.07154292013351,47.769178746465826,8.011923820022252,261.65589411540236,5.443051714497218,8.69073059941431,0.040137244943792005,0.021548341408720226,0.01763062613540518,0.010207194919031208,7.492446639710201,888892.3959993612,29.088895438941158,3.7023758139205323,10.165394732194216,2.5489540936288457
340,short_circuit,25.0,189.78618933601035,189.9866671638951,7.591447573440414,1160.424571580985,6.11437837302469,3.381374249839218,0.01846778592371369,0.005166103438139849,0.005257835724319129,0.006770358622147454,90.34977324051566,1211116.877962713,114.23732725074458,14.333659417978444,14.2622600207543,3.337873780077761
341,short_circuit,63.0,612.1677285013062,610.4855936558215,9.716948071449306,3286.129664721744,5.368021723002937,6.722720366409929,0.030493582453800287,0.02205053142847842,0.015684714339554953,0.0066831220561800395,903.7516149518942,10035160.867867798,225.11326947927876,39.84133557453122,8.870778203520157,2.1590869619503534
342,short_circuit,6.0,21.30170482333683,21.26999819845272,3.550284137222805,126.551717862591,5.940919701319298,2.067029581123538,0.007753716510100326,0.004393411173555299,0.001731416872092256,0.0037865744815558256,1.232120136073286,49926.71149775294,10.469215853897792,1.78274901481061,12.852965305306649,2.623003152602866
343,short_circuit,32.0,227.2867005243364,226.73348214176167,7.102709391385512,1389.7494229204053,6.1145215259327745,1.647534804689199,0.00330400222388888,0.004697961587501237,0.0024832532288527037,0.0011532755407295022,122.22906019220392,1251816.8352724565,132.97035595090028,17.161364072476673,14.353680185646244,3.3373438783604135
344,short_circuit,32.0,220.53457585451903,220.66279998849382,6.89170549545372,1267.6400020949404,5.748032920359036,2.221828950859853,0.010228798105337703,0.008752224697484915,0.006540583931615326,0.00042115519585898115,102.46388021003835,1194136.586066165,125.26465978187376,16.071673577142363,11.804683881342696,2.9718284339226755
345,short_circuit,10.0,40.458998533008696,40.208970047500245,4.045899853300869,202.2061229017318,4.997803460996767,3.8416695450513885,0.01950097307852786,0.006994456496051346,0.010675469874956009,0.003090153755027993,5.197537633549874,423311.9444820844,14.098066998471223,3.2031491720277567,7.683544974743816,1.2562615538135304
346,short_circuit,63.0,195.57418494895757,196.09593465180183,3.1043521420469453,1246.0437677099078,6.371207774833568,14.523737144717892,0.06876264586682286,0.04609781634895956,0.029408426847832722,0.02352723300199352,214.1911495661809,6132285.919598091,133.9119295282144,17.962831766485085,15.043078360647414,3.24993834075518
347,short_circuit,25.0,178.78814672608488,178.94432333100826,7.151525869043395,854.0435330933016,4.776846500886746,2.5239679262795556,0.010920455264810365,0.007912754875564082,0.005583477334345981,0.0033210104401272763,64.79280087600621,1157866.453416806,62.864358539604915,12.842347551214752,6.325009050442917,1.170794480517804
348,short_circuit,32.0,100.85664655919177,100.40699545705753,3.151770204974743,528.3858718616592,5.238979183650685,10.142532115845999,0.040723188915446525,0.02530675519862794,0.013973596299441773,0.00887836323261285,36.01498712011676,2585889.7656577067,57.96499987724514,7.224981409803944,7.894657348778109,1.9002092613687647
349,short_circuit,25.0,153.42171276835163,153.30060753965535,6.136868510734065,827.6372630221581,5.394524986606013,1.3057527777199582,0.003114984312327478,0.0028389116896194544,0.002587739742303569,0.002441026516581415,56.83160628863447,371052.41632979613,67.94421991688455,11.744076979740141,9.56432757611502,1.8797786552472657
350,short_circuit,20.0,122.9481598112737,122.16423921546489,6.147407990563685,791.1328986352037,6.4346867805355,6.717847176407204,0.030382549727784355,0.01084005396657044,0.011736196545393032,0.009805778389024593,41.38609627429447,1960800.894587584,74.86746341825574,9.460353220259268,17.77527829745291,3.872233330156243
351,short_circuit,63.0,442.1169472306831,441.0370308494821,7.017729321121954,2687.3505294541246,6.078370318715399,4.690204006044078,0.017569892909304392,0.0098802585774664,0.005748390070790351,0.009145104674689772,690.0468454732387,7071036.63612354,241.20647716610344,37.00162964221899,13.859420342112646,2.5832208919839412
352,short_circuit,63.0,353.41105526382063,354.60120826211295,5.609699289901915,2410.2897395158443,6.820074538159957,10.4678869723988,0.04651510656841331,0.024103700178275785,0.01620694779113587,0.011308638954803493,571.6713658311669,6386076.977033254,204.65996858779747,33.359893973592264,19.338986005831117,3.8321667684726117
353,short_circuit,32.0,156.3832949526056,156.2656729330089,4.886977967268925,1048.0798908138977,6.701993912616003,15.70437847281135,0.06431545046376123,0.03568096791945083,0.020541053780551155,0.018321606094921918,143.33332072539,4689857.078159164,122.63593286154308,15.820859239552043,18.30347264888327,3.5746157759206523
354,short_circuit,20.0,55.77939913070878,55.579729564570265,2.788969956535439,332.08686784300914,5.953575567547277,8.49014624628155,0.032476966890603746,0.01989594839530478,0.01667143940343648,0.011217147473180315,16.04413927406602,1581106.1413208782,24.409989970102853,4.243609128088093,6.80530101559499,0.9527160602999526
355,short_circuit,25.0,171.22039601477667,170.4188161816859,6.848815840591067,1087.1768268424544,6.349575471968183,1.9776296179908308,0.006974966862294513,0.00464256351322921,0.004558650580723769,0.005892111436809598,78.82719676868115,400259.2567295051,101.28363921692228,14.187112334982604,17.795461910410094,3.8466055015332015
356,short_circuit,16.0,96.02258971369133,95.5867851813901,6.001411857105708,511.69900077653034,5.328943973464205,2.4576102530411252,0.004389235507674191,0.010017166875964328,0.008445585407046216,0.0017470779813456164,20.012894469718436,801452.1460951513,42.739838919583484,7.06788423775494,8.707517804784326,2.1619352348490106
357,short_circuit,63.0,435.22964766794,434.8637643897432,6.908407105840317,2834.151318002007,6.511852612021093,4.426056213494194,0.01460674878402543,0.005990535063802035,0.004671280211418646,0.008491515678780303,544.0124654151283,4120888.35891071,270.8604895582958,35.402764934881034,18.28961476607423,3.921413850987373
358,short_circuit,25.0,104.44214583018051,104.18429744884787,4.17768583320722,572.790690691679,5.484286885655657,4.802782528746808,0.021880010178442353,0.0080971434425632,0.010642179939857246,0.008109261176719139,26.81727799096207,1268325.7215421877,49.11416605414559,8.109578392610702,10.534403814999148,2.5671129379967756
359,short_circuit,32.0,96.35173643932086,96.12542647123097,3.010991763728777,520.6128857989984,5.403253797314384,3.766279074407036,0.012496579899449873,0.01077598479222298,0.0018847474801427283,0.00630609470632934,27.05476721241651,1075383.777068815,35.70149025901699,8.04142382568327,9.245553005402689,1.7487109964153997
360,short_circuit,25.0,133.77848770560448,133.830929013216,5.351139508224179,715.8548975408671,5.351046418695061,3.3159217602883952,0.015924659517314307,0.007382393535208933,0.006744362556001322,0.00557088234466785,36.37750150104989,1577601.9935833272,68.05337780967709,8.80923867216132,8.533345971915368,2.2328843540290806
361,short_circuit,40.0,345.57399468570804,344.73454581438483,8.639349867142702,1695.4765742612888,4.90626204613105,1.135975083635116,0.005419781211065026,0.0013924438987732402,0.0019506624353351132,0.0015094472831622173,252.6768151293947,2121798.9354521646,152.77796222552226,24.25713815655027,6.483388189981133,1.3505377472107145
362,short_circuit,10.0,77.19904186243295,76.97927852775118,7.719904186243295,435.1313332866645,5.636486189251193,1.3128048617806582,0.003206184674619967,0.004715525843348589,0.0027376009790700292,0.003017908768234076,13.275936168304867,189496.36098577717,37.388040101030136,5.759786924897121,10.750672256164732,2.443341796437116
363,short_circuit,63.0,562.3285096931639,563.2006168025538,8.925849360208952,3269.9575502976772,5.815030705229801,8.99481925146153,0.039689169840959757,0.025388695564609327,0.018857557377991423,0.01163328691350856,1168.1117008942697,13282525.12185247,259.27644350156913,37.71322134562592,12.299965168815426,2.999824604200514
364,short_circuit,40.0,308.0235399098814,305.69157647177735,7.7005884977470345,1657.8310758061402,5.3821570789225746,5.442460859825146,0.021769878380191714,0.009751136522775868,0.00906737669039742,0.008798382910188432,238.32404795723042,4743349.14669046,139.42343916606674,21.246475196824104,9.058335758610196,2.081160653615674
365,short_circuit,25.0,128.9234736187874,128.74676315640522,5.156938944751496,773.8444359692327,6.002354840759284,1.6651270259338165,0.008961474568712692,0.0016361706403303948,0.001976783825058348,0.004221360252985121,50.49169616891732,486581.31296832545,61.627017923447404,11.485891237009527,13.263842103902455,2.2842189233561054
366,short_circuit,20.0,87.51279336514182,87.47291815046104,4.375639668257091,564.2877456352477,6.448060037054733,13.137175461181029,0.053037812761969366,0.02841050456421626,0.023334905642281644,0.017592667969298093,28.035629140086556,2534494.3420531023,40.676174662800705,6.531675864973479,16.179211493903125,3.4632759084930798
367,short_circuit,40.0,335.8286369494083,334.25608430668746,8.395715923735207,1746.3160630966718,5.200021293462683,2.2827031110669154,0.006644713662388577,0.0054168499709928795,0.0062073450118326715,0.004334622298314471,237.76167869959994,932267.7137963902,146.97907899937704,24.540351416445976,8.208126837413703,1.8512973524074228
368,short_circuit,32.0,199.68776885673535,199.93932423370902,6.24024277677298,1136.2416695236782,5.690091466409128,5.1154363955698035,0.019908832026413,0.013254347102267432,0.013574614657585856,0.010995601542406653,110.89579213678425,2227594.8973652394,93.70056951421611,15.383902080059023,10.901610868160104,2.558952430572587
369,short_circuit,20.0,112.9364625851233,112.96466565707489,5.646823129256164,733.130513162189,6.491530692340545,8.521146864806209,0.04066534094967376,0.017899796025466087,0.013540363855723023,0.01040541804038064,54.99739001240346,2521444.4488935806,42.031596214043965,8.906908547837102,17.639099566075924,3.487731258536963
370,short_circuit,32.0,148.50056685138895,148.13002077673536,4.640642714105905,786.0574164594185,5.293295730249754,2.5759429671358025,0.0079863279092925,0.007723848052074604,0.007233230368962071,0.0032482897708071747,45.22755982244101,1139650.0950839196,68.8074758811223,10.401993624561017,8.10550904151775,1.8233037520074797
371,short_circuit,16.0,48.97136629311015,48.80915863392996,3.0607103933193844,310.89227936699524,6.348450184131103,9.503517162824945,0.042473285350799715,0.026421187273196114,0.016319468703536125,0.016672914615329677,13.873841530534623,1479830.1745040312,19.700568881878038,3.5509045826180614,8.966660518158339,1.5645681270168994
372,short_circuit,16.0,64.261379721659,64.2186280692999,4.016336232603687,420.25471985010074,6.539771191714952,2.2992192418730464,0.007819175112344555,0.0022295544986771177,0.007572367136294283,0.007091967927329879,10.26975190164575,195414.56152952785,36.24141927983422,5.424868530354725,16.724727855263218,3.5906577773016704
373,short_circuit,20.0,129.85888756029817,129.7039713276756,6.492944378014909,677.8339168535915,5.219773013484572,10.290079947216254,0.04752899158643765,0.026959337054670227,0.021378870743713033,0.016175290122438492,63.359508568601484,3232202.999988167,76.75518034889912,9.939170558370137,8.834401746438449,1.990939004110479
374,short_circuit,32.0,202.33444377138608,200.78343581486266,6.322951367855815,1173.968484384969,5.802118821181095,10.57303373143258,0.046552192525074865,0.027366219643448545,0.020118985163841318,0.015320371938293375,148.08331499922838,5714395.306139079,97.80781243263488,13.927264772021061,7.257816839537208,1.6194958572578717
375,short_circuit,10.0,55.02226244846298,54.95836678801858,5.502226244846298,354.3144253652778,6.43947394367343,13.224024832566526,0.05839117119599116,0.03329995441165793,0.022754860948308184,0.01671366011931377,12.674020727807628,1727101.0335713886,29.10480993647606,3.907379808209396,13.268403215188151,3.005916808423812
376,short_circuit,20.0,100.84869427754624,100.51724767727,5.042434713877312,454.72409302197485,4.50897352985074,2.173670490064532,0.008448631296789785,0.008246529064196309,0.006729800973862666,0.004148623464271057,21.74193475819107,694084.1319588727,33.25078496199151,7.011757750407196,5.5104121440903935,0.9567287900800424
377,short_circuit,40.0,264.53815700920563,263.06543408495213,6.613453925230141,1671.4326347424574,6.318304526019568,10.223059660898867,0.04796603370965178,0.0260482161691469,0.019668166424898856,0.01157952859896205,314.27661402028764,7547468.398463905,107.75004621620022,19.1960610839699,12.94037645596328,2.5456481479859345
378,short_circuit,20.0,62.46729233050011,62.19405130742489,3.1233646165250053,309.3865605990993,4.952776870129943,1.678200134452933,0.0029963015642779853,0.004685213442203172,0.008772528150207176,0.006755587291208962,7.573225809157693,265034.13763724064,24.966706314820495,4.554933651205326,7.1901566709978955,1.2962191788620896
379,short_circuit,16.0,103.40146746756814,102.59814519597391,6.462591716723009,557.0463282672519,5.3872187881335645,8.307597517885412,0.03439189843531698,0.021348328271130076,0.01583399592389287,0.010764476566243249,30.087937718674095,2455979.195437519,44.34940099255631,6.50577682264195,8.547830555770028,2.2267769647639177
380,short_circuit,25.0,89.48180924179621,89.61508526881076,3.5792723696718487,464.1973254188325,5.187616671443229,6.258973240732906,0.028436103118523258,0.009589700073281113,0.013913719074497299,0.006841713293077347,27.51962150732891,1451033.8361351378,46.27030356504674,6.718388408441095,7.82563920632254,1.7285380488798598
381,short_circuit,6.0,57.46374209126251,57.416923930881886,9.577290348543752,329.81235865165894,5.739486268090921,9.946061558936242,0.04188321165116036,0.027371568165961584,0.01817460506456784,0.013713349150410956,14.601248765673756,1655183.2262785917,29.213320430202824,3.7097579518507757,7.731150319823257,2.101878370056734
382,short_circuit,10.0,69.55583871191082,69.71593080543943,6.955583871191083,402.218158993295,5.7826656458480175,4.378289661808236,0.01785055385426628,0.007045704680089978,0.007014945000961282,0.010874113246728405,13.176433203417274,755922.8738057313,32.52330577256242,5.7487537348866615,11.533963860106295,2.594547549979294
383,short_circuit,32.0,194.2322172574262,194.1064144856542,6.069756789294569,1044.691747651821,5.378570879731334,9.48127301555888,0.04409730193082376,0.02827576538472193,0.017922407643811703,0.0117646963770392,191.86459399066464,5222397.574496222,101.25049904952836,15.8263554614514,7.446733385401869,1.0725811002812238
384,short_circuit,40.0,225.11838080039956,224.0334034956053,5.6279595200099894,1357.5478988824832,6.030373415310401,7.892037165588251,0.033604599941496345,0.01982950828422576,0.018063841933095365,0.012055257816993877,212.95322295879782,6539142.5302810725,110.8493777686654,16.973641284433562,7.928697748087609,1.5649452221479765
385,short_circuit,63.0,356.746792300732,355.1975617731894,5.662647496837016,1873.270689834838,5.250981172804629,7.722029375632208,0.033013278758483956,0.023050548649318492,0.01127906951968069,0.010451349727341441,531.1508592387956,8212226.305750786,222.60733308881188,26.108609558473514,8.72659019016532,2.1968893368707354
386,short_circuit,16.0,39.11833045279183,39.0209490590212,2.4448956532994894,197.29768899145145,5.043612206929628,3.936325281242702,0.018768980109263984,0.009728066159114266,0.0062031152803960965,0.004846183985505045,4.793784084501761,653335.3707226657,17.85900621336474,3.055929755896035,7.226537162336525,1.3799991535193445
387,short_circuit,32.0,219.52685162326043,218.6188854337569,6.860214113226888,1252.067263264345,5.70348116415102,2.304443147851959,0.005792532944595119,0.002874726427208731,0.002388823032010068,0.0005204522728273102,127.40244695131145,474698.32539077743,96.59114573312611,17.952546820281817,10.75124454487594,2.117846600172305
388,short_circuit,40.0,112.99425700955751,112.93320089843255,2.824856425238938,675.3277479108576,5.976655502480617,11.35651777111926,0.04678273831971976,0.03159551377429936,0.01929468179681282,0.01958745392279288,63.30124031122561,3329072.633876002,69.89235945607251,8.649113128404213,10.807119983983883,2.691186691063993
389,short_circuit,25.0,93.43967506959795,93.24713680182923,3.737587002783918,642.6899301986305,6.8781267669547095,13.796918075400063,0.06277324767583267,0.0347646660739048,0.028186035539209002,0.01786563229526669,40.284422354582766,3087745.578828507,48.17303683889597,7.155354497288336,13.743786240169538,2.885283538202631
390,short_circuit,63.0,513.9294815450861,514.2159475996551,8.15761081817597,2720.7328825272243,5.29398094528898,1.1556333339119087,0.00213156477788684,0.0018233683567681633,0.004067407389254594,0.00231017925048251,485.35243931053583,1018661.7577253003,257.13836505604957,34.82194998066317,8.331570670707071,2.1706837201231375
391,short_circuit,6.0,41.0680251367429,40.91188956632982,6.844670856123816,216.4616799086667,5.270808108806069,4.173857195332739,0.01900339735708662,0.008800666309151932,0.0055407392274911885,0.004753963102639641,4.144569362113161,533011.8363725618,21.869122094678644,2.662952441113077,8.574563490643325,2.396023627002543
